"studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","oat_yield","pea_yield","oat_fraction","location","management"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","MN18015X_004","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_162",162,"3",120.19705140487,4.58004585427812,0.963294178540106,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD190992","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_163",163,"3",162.893914441227,4.04902604508645,0.975746048121044,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A10","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_165",165,"3",110.509527858806,5.10209573426047,0.95586866116318,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-7339","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_166",166,"3",157.511956915636,4.40244125593361,0.972810069359807,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND170376","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_167",167,"3",133.472546634662,4.13513736549591,0.969949807704843,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD170935","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_168",168,"3",158.229551252382,19.3050816442957,0.891260193409525,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10642-3","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_169",169,"3",126.296603267207,12.6135144541439,0.909196575015175,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","BAKER","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_170",170,"3",143.518867349099,16.2606876706529,0.898230485942693,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181245","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_171",171,"3",184.062947375219,8.10702201938222,0.957813273088808,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","COLT","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_172",172,"3",153.565188063536,5.62235162840095,0.964680956566818,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181245","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_173",173,"3",209.896343498057,8.21824914157778,0.962321415352728,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-7334","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_174",174,"3",186.933324722201,8.21286718405218,0.957914284138337,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","MN18038X_008","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_175",175,"3",170.787452145428,5.4913906619449,0.968848271440348,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD190850","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_176",176,"4",108.715542016942,3.94318088041649,0.964998885314819,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","NATTY","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_177",177,"4",111.944716532297,4.0167342999329,0.965361469082133,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","RUSHMORE","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_178",178,"4",113.379905205788,6.24486471552767,0.94779622381188,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","EXCEL","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_179",179,"4",120.19705140487,2.41649892899045,0.980291746528743,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","DEON","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_180",180,"4",147.465636201199,3.4480407880621,0.977152231283136,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD180580","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_181",181,"4",167.1994804617,8.30794843367096,0.952663266244851,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND170307","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_182",182,"4",194.468065258029,9.47583321672425,0.953537059516898,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A25","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_183",183,"4",127.372994772325,8.55193050816443,0.937083426821703,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-1253","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_184",184,"4",148.183230537945,8.82102838444399,0.943816629911903,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10680-3","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_185",185,"4",156.435565410518,7.03780645763144,0.956948300648574,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WARRIOR","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_186",186,"4",130.243372119307,17.484186014804,0.881645738712262,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SPURS","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_187",187,"4",165.046697451464,6.09237591896925,0.964401023103694,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD170935","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_188",188,"4",150.336013548181,5.03033630058592,0.967622742598494,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","NEWBURG","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_189",189,"4",144.95405602259,6.40273546961167,0.957697732579502,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OT3120","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_190",190,"4",132.754952297916,11.4312777843557,0.920718658239188,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OGLE","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_191",191,"4",117.685471226261,12.5058753036321,0.903942346116217,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","BUCKSKIN","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_192",192,"4",83.5997402308501,24.7283008442497,0.771727609962904,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD190992","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_193",193,"4",122.70863158348,5.36042969548884,0.958144225920323,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL15-5752","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_194",194,"4",76.0649996950224,6.530108464384,0.920938314509122,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND170376","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_195",195,"4",105.84516466996,5.07339196079065,0.954260205732031,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-7334","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_196",196,"4",146.389244696081,20.5339619459723,0.876985577026417,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-1704","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_197",197,"4",143.518867349099,5.72819679307091,0.961619367014052,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10710-7","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_198",198,"4",135.984126813271,6.37582568198372,0.95521334778335,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SADDLE","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_199",199,"4",119.838254236498,11.1406520779738,0.914943158471443,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181237","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_200",200,"4",190.162499237556,2.9188149647123,0.984882975461548,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","NATTY","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_101",101,"1",272,13,0.954385964912281,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","NATTY",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_SD_102",102,"1",360,0,1,"SD","monoculture"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL15-5752","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_103",103,"1",225,20,0.918367346938776,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10710-7","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_104",104,"1",218,14,0.939655172413793,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","GOLIATH","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_105",105,"1",248,10,0.961240310077519,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND170307","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_106",106,"1",180,9,0.952380952380952,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD180580","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_107",107,"1",211,15,0.933628318584071,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","MN18038X_008","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_108",108,"1",311,6,0.981072555205047,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ESKER","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_109",109,"1",284,19,0.937293729372937,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WARRIOR","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_110",110,"1",326,23,0.934097421203438,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_SD_111",111,"1",480,1,0.997920997920998,"SD","monoculture"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_112",112,"1",519,11,0.979245283018868,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-1704","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_113",113,"1",404,18,0.957345971563981,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OT3120","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_114",114,"1",177,9,0.951612903225806,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","CORRAL","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_115",115,"1",241,15,0.94140625,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD170935","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_116",116,"1",532,12,0.977941176470588,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","MN18015X_004","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_117",117,"1",42,24,0.636363636363636,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SADDLE","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_118",118,"1",381,16,0.959697732997481,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND170376","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_119",119,"1",419,15,0.965437788018433,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-5238","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_120",120,"1",272,6,0.97841726618705,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","DEON","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_121",121,"1",248,15,0.942965779467681,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SABER","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_122",122,"1",236,10,0.959349593495935,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","BUCKSKIN","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_123",123,"1",265,19,0.933098591549296,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OGLE","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_124",124,"1",404,14,0.966507177033493,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","A11","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_125",125,"1",253,10,0.961977186311787,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","GOPHER","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_126",126,"1",260,16,0.942028985507246,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10680-3","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_127",127,"1",481,33,0.93579766536965,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","A11","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_128",128,"2",263,20,0.929328621908127,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","REINS","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_129",129,"2",376,18,0.954314720812183,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OT2130","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_130",130,"2",280,9,0.968858131487889,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","MN18038X_008","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_131",131,"2",327,17,0.950581395348837,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND170307","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_132",132,"2",255,15,0.944444444444444,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD190850","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_133",133,"2",358,21,0.944591029023747,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","HORSEPOWER","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_134",134,"2",259,20,0.92831541218638,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","MN18038X_008","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_135",135,"2",315,24,0.929203539823009,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD191467","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_136",136,"2",259,18,0.935018050541516,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","RUSHMORE","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_137",137,"2",297,10,0.96742671009772,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND161488","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_138",138,"2",360,23,0.939947780678851,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","HAYDEN","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_139",139,"2",282,22,0.927631578947368,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","GOPHER","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_140",140,"2",257,10,0.962546816479401,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181377","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_141",141,"2",344,20,0.945054945054945,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ESKER","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_142",142,"2",494,4,0.991967871485944,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10642-3","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_143",143,"2",497,12,0.976424361493124,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","LEGGETT","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_144",144,"2",263,11,0.95985401459854,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","COLT","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_145",145,"2",279,23,0.923841059602649,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","MN18015X_004","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_146",146,"2",356,12,0.967391304347826,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL15-5752","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_147",147,"2",301,22,0.931888544891641,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","A10","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_148",148,"2",183,34,0.84331797235023,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD190992","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_149",149,"2",287,12,0.959866220735786,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SADDLE","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_150",150,"2",266,13,0.953405017921147,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","A25","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_151",151,"2",293,4,0.986531986531986,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-7334","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_152",152,"2",305,19,0.941358024691358,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","REINS","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_153",153,"3",330,29,0.919220055710306,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_SD_154",154,"3",443,0,1,"SD","monoculture"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_155",155,"3",501,23,0.956106870229008,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OT3120","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_156",156,"3",299,15,0.952229299363057,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD190850","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_157",157,"3",431,16,0.96420581655481,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","EXCEL","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_158",158,"3",343,13,0.963483146067416,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-1253","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_159",159,"3",380,13,0.966921119592875,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","HAYDEN","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_160",160,"3",270,20,0.931034482758621,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-1704","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_161",161,"3",305,23,0.929878048780488,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND161488","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_162",162,"3",290,27,0.914826498422713,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10680-3","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_163",163,"3",346,23,0.937669376693767,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181237","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_164",164,"3",354,23,0.938992042440318,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OGLE","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_165",165,"3",329,17,0.950867052023121,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","HORSEPOWER","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_166",166,"3",221,16,0.932489451476793,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","ND170376","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_167",167,"3",316,33,0.905444126074499,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","CORRAL","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_168",168,"3",311,21,0.936746987951807,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181377","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_169",169,"3",371,4,0.989333333333333,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","BAKER","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_170",170,"3",218,15,0.935622317596567,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SPURS","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_171",171,"3",267,18,0.936842105263158,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","DEON","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_172",172,"3",276,8,0.971830985915493,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","NEWBURG","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_173",173,"3",231,12,0.950617283950617,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-7339","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_174",174,"3",333,17,0.951428571428571,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","BUCKSKIN","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_175",175,"3",267,19,0.933566433566434,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","GOLIATH","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_176",176,"3",326,18,0.947674418604651,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","LEGGETT","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_177",177,"3",324,26,0.925714285714286,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-7334","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_178",178,"3",381,7,0.981958762886598,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-1253","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_179",179,"4",385,20,0.950617283950617,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_SD_180",180,"4",519,2,0.99616122840691,"SD","monoculture"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181245","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_181",181,"4",419,21,0.952272727272727,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","RUSHMORE","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_SD_182",182,"4",269,17,0.94055944055944,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-7339","delta field pea","field","plot","SpringOatPeaIntercrop_2024_SD_183",183,"4",350,11,0.969529085872576,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","A25","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_SD_184",184,"4",240,23,0.91254752851711,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10642-3","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_185",185,"4",406,15,0.96437054631829,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","BAKER","ND Victory","field","plot","SpringOatPeaIntercrop_2024_SD_186",186,"4",248,14,0.946564885496183,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-5238","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_187",187,"4",252,2,0.992125984251969,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","OGLE","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_188",188,"4",276,10,0.965034965034965,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","NEWBURG","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_189",189,"4",278,12,0.958620689655172,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD181237","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_190",190,"4",349,3,0.991477272727273,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD180580","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_SD_191",191,"4",316,17,0.948948948948949,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD170935","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_192",192,"4",356,14,0.962162162162162,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD190992","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_SD_193",193,"4",250,11,0.957854406130268,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","SD191467","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_194",194,"4",273,16,0.944636678200692,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","WI_X10710-7","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_SD_195",195,"4",213,12,0.946666666666667,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","IL17-1253","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_SD_196",196,"4",284,15,0.949832775919732,"SD","intercrop"
"SpringOatPeaIntercrop_2024_SD","2024","SD","NATTY",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_SD_197",197,"4",255,0,1,"SD","monoculture"
