studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Biomass_Time,Biomass_1_oat_g,Biomass_2_oat_g,Biomass_3_oat_g,Biomass_4_oat_g,Grain weight - g|CO_350:0005123,oat_grain_yield,Lodging,Biomass_1_pea_g,Biomass_2_pea_g,Biomass_3_pea_g,Biomass_4_pea_g,Pea grain weight - g|COMP:0000009,pea_grain_yield,Pea plant establishment - plants/ft2|COMP:0000052,Pea plant height - cm|day 151|COMP:0000087,Pea plant height - cm|day 176|COMP:0000088,Pea plant height - cm|day 196|COMP:0000089,Pea plant height - cm|day 214|COMP:0000090,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 151|COMP:0000075,Plant height - cm|day 176|COMP:0000076,Plant height - cm|day 196|COMP:0000077,Plant height - cm|day 214|COMP:0000078,Biomass_1_weed_g,Biomass_2_weed_g,Biomass_3_weed_g,Biomass_4_weed_g,notes,AUSTRIAN FIELD PEAS,DS Admiral,Frostmaster Peas,Icicle Winter Peas,Maxum,ND Dawn,ND Victory,NDP140510Y,NDP150231Y,NDP150412G,Organic 4010,delta field pea,peaName,pea_type
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,plot,711182,SpringOatPeaIntercrop_2024_NY_59,1,2,59,6,2,test,NA,,44.5,NA,301.7,NA,440,163,4,0,NA,0,NA,0,NA,0,0,0,0,0,27.66666667,24,92.33333333,113.6666667,116.6666667,12.6,NA,153.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714083,SpringOatPeaIntercrop_2024_NY_59_subplot_1,1,2,59,6,2,test,NA,1,44.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,37,31,93,113,113,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714084,SpringOatPeaIntercrop_2024_NY_59_subplot_2,1,2,59,6,2,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,23,95,114,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714085,SpringOatPeaIntercrop_2024_NY_59_subplot_3,1,2,59,6,2,test,NA,3,NA,NA,301.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,16,18,89,114,120,NA,NA,153.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,plot,711238,SpringOatPeaIntercrop_2024_NY_60,1,2,60,6,1,test,NA,,25.6,NA,411.6,NA,157,58,4,6,NA,45.1,NA,31,11,6.333333333,15.66666667,70.66666667,94.33333333,92.33333333,22.33333333,27.66666667,90.66666667,113.3333333,118,13.9,NA,105.5,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714347,SpringOatPeaIntercrop_2024_NY_60_subplot_1,1,2,60,6,1,test,NA,1,25.6,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4,14,77,89,78,12,23,90,112,116,13.9,NA,NA,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714349,SpringOatPeaIntercrop_2024_NY_60_subplot_2,1,2,60,6,1,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,66,97,104,15,29,94,118,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",99318,DEON,NA,NA,subplot,714351,SpringOatPeaIntercrop_2024_NY_60_subplot_3,1,2,60,6,1,test,NA,3,NA,NA,411.6,NA,NA,NA,NA,NA,NA,45.1,NA,NA,NA,7,22,69,97,95,40,31,88,110,116,NA,NA,105.5,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,plot,711286,SpringOatPeaIntercrop_2024_NY_61,1,2,61,7,1,test,NA,,27.6,NA,NA,362.3,318,125,1,0,NA,NA,0,0,NA,0,0,0,0,0,22.66666667,30,97,104.3333333,105,10.6,NA,NA,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,714323,SpringOatPeaIntercrop_2024_NY_61_subplot_1,1,2,61,7,1,test,NA,1,27.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,19,32,93,100,98,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,714325,SpringOatPeaIntercrop_2024_NY_61_subplot_2,1,2,61,7,1,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,31,99,108,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,714327,SpringOatPeaIntercrop_2024_NY_61_subplot_3,1,2,61,7,1,test,NA,4,NA,NA,NA,362.3,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,17,27,99,105,109,NA,NA,NA,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,plot,711314,SpringOatPeaIntercrop_2024_NY_62,1,2,62,7,2,test,NA,,36.9,NA,NA,257.2,373,140,2,17.9,NA,NA,19.7,18,7,8.333333333,17.33333333,73.33333333,88,90.66666667,20,31,99.33333333,108,110.3333333,23.8,NA,NA,208.3,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,713961,SpringOatPeaIntercrop_2024_NY_62_subplot_1,1,2,62,7,2,test,NA,1,36.9,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,16,21,79,91,96,13,33,102,103,101,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,713963,SpringOatPeaIntercrop_2024_NY_62_subplot_2,1,2,62,7,2,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,21,70,85,89,32,31,99,110,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",NA,subplot,713965,SpringOatPeaIntercrop_2024_NY_62_subplot_3,1,2,62,7,2,test,NA,4,NA,NA,NA,257.2,NA,NA,NA,NA,NA,NA,19.7,NA,NA,2,10,71,88,87,15,29,97,111,112,NA,NA,NA,208.3,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,plot,711224,SpringOatPeaIntercrop_2024_NY_63,1,2,63,7,3,test,NA,,17.7,NA,295.1,NA,289,119,2,0,NA,0,NA,0,NA,0,0,0,0,0,28.33333333,28,83.66666667,88.66666667,104.3333333,28.6,NA,106.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714145,SpringOatPeaIntercrop_2024_NY_63_subplot_1,1,2,63,7,3,test,NA,1,17.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,21,23,83,88,103,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714147,SpringOatPeaIntercrop_2024_NY_63_subplot_2,1,2,63,7,3,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,30,82,85,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714149,SpringOatPeaIntercrop_2024_NY_63_subplot_3,1,2,63,7,3,test,NA,3,NA,NA,295.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,30,31,86,93,97,NA,NA,106.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,plot,711321,SpringOatPeaIntercrop_2024_NY_64,1,2,64,7,4,test,NA,,27.4,NA,93.8,NA,301,124,2,7.9,NA,4,NA,29,12,4,13.33333333,67,77.33333333,78.66666667,28.66666667,26.33333333,80.66666667,90.33333333,97.33333333,16.6,NA,355.4,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714252,SpringOatPeaIntercrop_2024_NY_64_subplot_1,1,2,64,7,4,test,NA,1,27.4,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,4,13,67,70,78,23,25,73,89,92,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714254,SpringOatPeaIntercrop_2024_NY_64_subplot_2,1,2,64,7,4,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,74,79,82,53,33,87,85,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,714256,SpringOatPeaIntercrop_2024_NY_64_subplot_3,1,2,64,7,4,test,NA,3,NA,NA,93.8,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,12,60,83,76,10,21,82,97,114,NA,NA,355.4,NA,NA,NA,NA,NA,NA,NA,NA,ND Victory,NA,NA,NA,NA,NA,ND Victory,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,plot,711209,SpringOatPeaIntercrop_2024_NY_65,1,2,65,7,5,test,NA,,40.9,NA,147.8,NA,383,173,3,10.4,NA,11.8,NA,4,2,4.666666667,16.66666667,52,46.66666667,49.33333333,25.33333333,30.33333333,96,125.6666667,123.3333333,15.2,NA,225.3,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,713602,SpringOatPeaIntercrop_2024_NY_65_subplot_1,1,2,65,7,5,test,NA,3,NA,NA,147.8,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,2,15,55,47,54,10,26,86,125,124,NA,NA,225.3,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,713604,SpringOatPeaIntercrop_2024_NY_65_subplot_2,1,2,65,7,5,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,55,49,45,45,35,100,128,122,NA,NA,NA,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,713606,SpringOatPeaIntercrop_2024_NY_65_subplot_3,1,2,65,7,5,test,NA,1,40.9,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,10,16,46,44,49,21,30,102,124,124,15.2,NA,NA,NA,NA,NA,DS Admiral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DS Admiral,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,plot,711255,SpringOatPeaIntercrop_2024_NY_66,1,2,66,7,6,test,NA,,26.5,NA,147.6,NA,285,128,4,0,NA,0,NA,1,NA,0,0,0,0,0,26,28,103,126.3333333,122.6666667,17,NA,160.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,714584,SpringOatPeaIntercrop_2024_NY_66_subplot_1,1,2,66,7,6,test,NA,3,NA,NA,147.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,22,27,95,128,118,NA,NA,160.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,714586,SpringOatPeaIntercrop_2024_NY_66_subplot_2,1,2,66,7,6,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,32,110,124,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",101253,GOLIATH,Goliath,NA,subplot,714588,SpringOatPeaIntercrop_2024_NY_66_subplot_3,1,2,66,7,6,test,NA,1,26.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,14,25,104,127,125,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,plot,711263,SpringOatPeaIntercrop_2024_NY_67,1,2,67,7,7,test,NA,,NA,197.2,409.1,NA,238,105,6,NA,28.6,25,NA,11,5,5,18.33333333,80.66666667,104.3333333,57.33333333,30.66666667,29.33333333,93.66666667,111,79.66666667,NA,76.8,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic 4010,NA,Organic 4010,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,714050,SpringOatPeaIntercrop_2024_NY_67_subplot_1,1,2,67,7,7,test,NA,2,NA,197.2,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,3,15,71,107,79,20,26,87,110,103,NA,76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic 4010,NA,Organic 4010,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,714051,SpringOatPeaIntercrop_2024_NY_67_subplot_2,1,2,67,7,7,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,91,109,59,31,29,95,112,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic 4010,NA,Organic 4010,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,714052,SpringOatPeaIntercrop_2024_NY_67_subplot_3,1,2,67,7,7,test,NA,3,NA,NA,409.1,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,8,21,80,97,34,41,33,99,111,43,NA,NA,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic 4010,NA,Organic 4010,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,plot,711198,SpringOatPeaIntercrop_2024_NY_68,1,2,68,7,8,test,NA,,NA,218.2,376.2,NA,304,153,6,NA,0,0,NA,0,NA,0,0,0,0,0,25.66666667,25.66666667,91.33333333,110.6666667,106.3333333,NA,92.3,103.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,713937,SpringOatPeaIntercrop_2024_NY_68_subplot_1,1,2,68,7,8,test,NA,2,NA,218.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,14,25,88,111,105,NA,92.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,713939,SpringOatPeaIntercrop_2024_NY_68_subplot_2,1,2,68,7,8,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,25,93,112,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510809,SD181377,SD181377,NA,subplot,713941,SpringOatPeaIntercrop_2024_NY_68_subplot_3,1,2,68,7,8,test,NA,3,NA,NA,376.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,30,27,93,109,104,NA,NA,103.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
