"","studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","oat_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","pea_yield","oat_fraction","location"
"390","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_73_subplot_2",73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"391","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_73_subplot_3",73,2,NA,222.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"392","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_NY_74",74,2,NA,279,334.2,NA,68,6,NA,13.3,13.9,NA,2,0.971428571428571,"NY"
"393","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER","AUSTRIAN FIELD PEAS","forage","subplot","SpringOatPeaIntercrop_2024_NY_74_subplot_1",74,2,NA,NA,334.2,NA,NA,NA,NA,NA,13.9,NA,NA,NA,"NY"
"394","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER","AUSTRIAN FIELD PEAS","forage","subplot","SpringOatPeaIntercrop_2024_NY_74_subplot_2",74,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"395","SpringOatPeaIntercrop_2024_NY",2024,"NY","HORSEPOWER","AUSTRIAN FIELD PEAS","forage","subplot","SpringOatPeaIntercrop_2024_NY_74_subplot_3",74,2,NA,279,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,"NY"
"396","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_75",75,2,32,NA,367.3,NA,72,3,0,NA,0,NA,NA,NA,"NY"
"397","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_75_subplot_1",75,2,32,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"398","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_75_subplot_2",75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"399","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_75_subplot_3",75,2,NA,NA,367.3,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"400","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_NY_76",76,2,12.5,NA,333.3,NA,100,3,4.4,NA,25.4,NA,3,0.970873786407767,"NY"
"401","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_76_subplot_1",76,2,12.5,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,"NY"
"402","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_76_subplot_2",76,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"403","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND170376","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_76_subplot_3",76,2,NA,NA,333.3,NA,NA,NA,NA,NA,25.4,NA,NA,NA,"NY"
"404","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","ND Victory","field","plot","SpringOatPeaIntercrop_2024_NY_77",77,2,NA,186.8,455.6,NA,150,5,NA,5.2,26.9,NA,3,0.980392156862745,"NY"
"405","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_77_subplot_1",77,2,NA,NA,455.6,NA,NA,NA,NA,NA,26.9,NA,NA,NA,"NY"
"406","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_77_subplot_2",77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"407","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_77_subplot_3",77,2,NA,186.8,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,"NY"
"408","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_78",78,2,NA,313.9,428.2,NA,0,4,NA,0,0,NA,NA,NA,"NY"
"409","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_78_subplot_1",78,2,NA,NA,428.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"410","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_78_subplot_2",78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"411","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_78_subplot_3",78,2,NA,313.9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"412","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_NY_79",79,2,34.8,NA,462.2,NA,60,6,9.3,NA,33.8,NA,24,0.714285714285714,"NY"
"413","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_79_subplot_1",79,2,NA,NA,462.2,NA,NA,NA,NA,NA,33.8,NA,NA,NA,"NY"
"414","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_79_subplot_2",79,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"415","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_79_subplot_3",79,2,34.8,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,"NY"
"416","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_80",80,2,31,NA,251.4,NA,98,6,0,NA,0,NA,NA,NA,"NY"
"417","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_80_subplot_1",80,2,NA,NA,251.4,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"418","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_80_subplot_2",80,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"419","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT3120",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_80_subplot_3",80,2,31,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"420","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_81",81,2,NA,279.4,NA,369.3,133,1,NA,0,NA,0,NA,NA,"NY"
"421","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_81_subplot_1",81,2,NA,279.4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"422","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_81_subplot_2",81,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"423","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_81_subplot_3",81,2,NA,NA,NA,369.3,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"424","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_82",82,2,NA,272.3,NA,223,137,4,NA,4.1,NA,0,0,1,"NY"
"425","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_82_subplot_1",82,2,NA,272.3,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,"NY"
"426","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_82_subplot_2",82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"427","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_82_subplot_3",82,2,NA,NA,NA,223,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"428","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_83",83,2,NA,270,NA,222.2,33,4,NA,0,NA,0,NA,NA,"NY"
"429","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_83_subplot_1",83,2,NA,NA,NA,222.2,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"430","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_83_subplot_2",83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"431","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_83_subplot_3",83,2,NA,270,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"432","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_NY_84",84,2,NA,201.4,NA,257.6,85,3,NA,14.7,NA,5.6,1,0.988372093023256,"NY"
"433","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","ND Dawn","field","subplot","SpringOatPeaIntercrop_2024_NY_84_subplot_1",84,2,NA,NA,NA,257.6,NA,NA,NA,NA,NA,5.6,NA,NA,"NY"
"434","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","ND Dawn","field","subplot","SpringOatPeaIntercrop_2024_NY_84_subplot_2",84,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"435","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","ND Dawn","field","subplot","SpringOatPeaIntercrop_2024_NY_84_subplot_3",84,2,NA,201.4,NA,NA,NA,NA,NA,14.7,NA,NA,NA,NA,"NY"
"436","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_85",85,2,NA,356.2,403.1,NA,44,9,NA,23.2,53.3,NA,0,1,"NY"
"437","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER","Frostmaster Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_85_subplot_1",85,2,NA,NA,403.1,NA,NA,NA,NA,NA,53.3,NA,NA,NA,"NY"
"438","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER","Frostmaster Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_85_subplot_2",85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"439","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER","Frostmaster Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_85_subplot_3",85,2,NA,356.2,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,"NY"
"440","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_86",86,2,NA,232.1,433.2,NA,39,8,NA,0,0,NA,NA,NA,"NY"
"441","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_86_subplot_1",86,2,NA,NA,433.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"442","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_86_subplot_2",86,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"443","SpringOatPeaIntercrop_2024_NY",2024,"NY","GOPHER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_86_subplot_3",86,2,NA,232.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"444","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_87",87,2,22.6,NA,NA,247.6,47,5,0,NA,NA,2.2,1,0.979166666666667,"NY"
"445","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_87_subplot_1",87,2,NA,NA,NA,247.6,NA,NA,NA,NA,NA,2.2,NA,NA,"NY"
"446","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_87_subplot_2",87,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"447","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_87_subplot_3",87,2,22.6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"448","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_88",88,2,23.7,NA,NA,327.8,85,4,0,NA,NA,0,NA,NA,"NY"
"449","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_88_subplot_1",88,2,NA,NA,NA,327.8,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"450","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_88_subplot_2",88,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"451","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_88_subplot_3",88,2,23.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"452","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_89",89,2,50,NA,NA,341.1,67,4,0,NA,NA,0,NA,NA,"NY"
"453","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_89_subplot_1",89,2,NA,NA,NA,341.1,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"454","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_89_subplot_2",89,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"455","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_89_subplot_3",89,2,50,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"456","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_NY_90",90,2,28.6,NA,NA,343.7,57,7,3.7,NA,NA,71.2,15,0.791666666666667,"NY"
"457","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_90_subplot_1",90,2,NA,NA,NA,343.7,NA,NA,NA,NA,NA,71.2,NA,NA,"NY"
"458","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_90_subplot_2",90,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"459","SpringOatPeaIntercrop_2024_NY",2024,"NY","SPURS","Organic 4010","forage","subplot","SpringOatPeaIntercrop_2024_NY_90_subplot_3",90,2,28.6,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,"NY"
"460","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_91",91,2,56.6,NA,NA,263.2,48,3,0.3,NA,NA,0,NA,NA,"NY"
"461","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_91_subplot_1",91,2,56.6,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,"NY"
"462","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_91_subplot_2",91,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"463","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_91_subplot_3",91,2,NA,NA,NA,263.2,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"464","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_92",92,2,42.6,NA,NA,480.9,34,2,1.9,NA,NA,0,0,1,"NY"
"465","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_92_subplot_1",92,2,42.6,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,"NY"
"466","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_92_subplot_2",92,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"467","SpringOatPeaIntercrop_2024_NY",2024,"NY","OT2130","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_92_subplot_3",92,2,NA,NA,NA,480.9,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"468","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_NY_93",93,2,NA,162.9,NA,383.1,47,5,NA,3,NA,8.2,0,1,"NY"
"469","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_93_subplot_1",93,2,NA,NA,NA,383.1,NA,NA,NA,NA,NA,8.2,NA,NA,"NY"
"470","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_93_subplot_2",93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"471","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_93_subplot_3",93,2,NA,162.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"NY"
"472","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_94",94,2,NA,275.5,NA,252.4,47,3,NA,0,NA,0,NA,NA,"NY"
"473","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_94_subplot_1",94,2,NA,NA,NA,252.4,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"474","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_94_subplot_2",94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"475","SpringOatPeaIntercrop_2024_NY",2024,"NY","OGLE",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_94_subplot_3",94,2,NA,275.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"476","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_NY_95",95,2,NA,197.5,NA,148.6,33,3,NA,24,NA,6.7,0,1,"NY"
"477","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_95_subplot_1",95,2,NA,197.5,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,"NY"
"478","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_95_subplot_2",95,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"479","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_95_subplot_3",95,2,NA,NA,NA,148.6,NA,NA,NA,NA,NA,6.7,NA,NA,"NY"
"480","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_96",96,2,NA,169.1,NA,121,16,2,NA,0,NA,0,NA,NA,"NY"
"481","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_96_subplot_1",96,2,NA,169.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"482","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_96_subplot_2",96,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"483","SpringOatPeaIntercrop_2024_NY",2024,"NY","A10",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_96_subplot_3",96,2,NA,NA,NA,121,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"484","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","delta field pea","field","plot","SpringOatPeaIntercrop_2024_NY_97",97,2,NA,180.2,138,NA,62,3,NA,9.7,2,NA,1,0.984126984126984,"NY"
"485","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_97_subplot_1",97,2,NA,180.2,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,"NY"
"486","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_97_subplot_2",97,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"487","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_97_subplot_3",97,2,NA,NA,138,NA,NA,NA,NA,NA,2,NA,NA,NA,"NY"
"488","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_98",98,2,NA,243.5,421.9,NA,50,2,NA,0,0,NA,NA,NA,"NY"
"489","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_98_subplot_1",98,2,NA,243.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"490","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_98_subplot_2",98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"491","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_98_subplot_3",98,2,NA,NA,421.9,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"492","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488","Maxum","forage","plot","SpringOatPeaIntercrop_2024_NY_99",99,2,NA,297.4,212.6,NA,85,4,NA,18.3,73.3,NA,10,0.894736842105263,"NY"
"493","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_99_subplot_1",99,2,NA,297.4,NA,NA,NA,NA,NA,18.3,NA,NA,NA,NA,"NY"
"494","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_99_subplot_2",99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"495","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_99_subplot_3",99,2,NA,NA,212.6,NA,NA,NA,NA,NA,73.3,NA,NA,NA,"NY"
"496","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_100",100,2,NA,222.1,452.1,NA,91,3,NA,0,0,NA,NA,NA,"NY"
"497","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_100_subplot_1",100,2,NA,222.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"498","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_100_subplot_2",100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"499","SpringOatPeaIntercrop_2024_NY",2024,"NY","ND161488",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_100_subplot_3",100,2,NA,NA,452.1,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"500","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_NY_101",101,3,NA,336.1,91.4,NA,29,1,NA,40.4,2.3,NA,3,0.90625,"NY"
"501","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_101_subplot_1",101,3,NA,NA,91.4,NA,NA,NA,NA,NA,2.3,NA,NA,NA,"NY"
"502","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_101_subplot_2",101,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"503","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_101_subplot_3",101,3,NA,336.1,NA,NA,NA,NA,NA,40.4,NA,NA,NA,NA,"NY"
